"hgnc_symbol"	"entrezgene_id"	"ensembl_gene_id"	"id"	"allias"	"mirna"	"chromosome_name"
"MIR6880"	102466204	"ENSG00000275967"	"MI0022727"	"MI0022727"	"hsa-mir-6880"	"12"
"SEMA7A"	8482	"ENSG00000138623"	"MI0022728"	"MI0022728"	"hsa-mir-6881"	"15"
"MIR6881"	102465530	"ENSG00000277391"	"MI0022728"	"MI0022728"	"hsa-mir-6881"	"15"
"ULK3"	25989	"ENSG00000140474"	"MI0022729"	"MI0022729"	"hsa-mir-6882"	"15"
"MIR6882"	102465531	"ENSG00000275411"	"MI0022729"	"MI0022729"	"hsa-mir-6882"	"15"
"PER1"	5187	"ENSG00000179094"	"MI0022730"	"MI0022730"	"hsa-mir-6883"	"17"
"MIR6883"	102465532	"ENSG00000284117"	"MI0022730"	"MI0022730"	"hsa-mir-6883"	"17"
"MED24"	9862	"ENSG00000008838"	"MI0022731"	"MI0022731"	"hsa-mir-6884"	"17"
"MIR6884"	102466757	"ENSG00000283721"	"MI0022731"	"MI0022731"	"hsa-mir-6884"	"17"
"GTF2F1"	2962	"ENSG00000125651"	"MI0022732"	"MI0022732"	"hsa-mir-6885"	"19"
""	NA	"ENSG00000269444"	"MI0022732"	"MI0022732"	"hsa-mir-6885"	"19"
"MIR6885"	102465533	"ENSG00000274390"	"MI0022732"	"MI0022732"	"hsa-mir-6885"	"19"
"LDLR"	3949	"ENSG00000130164"	"MI0022733"	"MI0022733"	"hsa-mir-6886"	"19"
"MIR6886"	102465534	"ENSG00000284553"	"MI0022733"	"MI0022733"	"hsa-mir-6886"	"19"
""	NA	"ENSG00000285526"	"MI0022734"	"MI0022734"	"hsa-mir-6887"	"19"
"FXYD3"	5349	"ENSG00000089356"	"MI0022734"	"MI0022734"	"hsa-mir-6887"	"19"
"MIR6887"	102466205	"ENSG00000284065"	"MI0022734"	"MI0022734"	"hsa-mir-6887"	"19"
"TANC1"	85461	"ENSG00000115183"	"MI0022735"	"MI0022735"	"hsa-mir-6888"	"2"
"MIR6888"	102465535	"ENSG00000275141"	"MI0022735"	"MI0022735"	"hsa-mir-6888"	"2"
"RANGAP1"	5905	"ENSG00000100401"	"MI0022736"	"MI0022736"	"hsa-mir-6889"	"22"
"MIR6889"	102466758	"ENSG00000274552"	"MI0022736"	"MI0022736"	"hsa-mir-6889"	"22"
"QARS1"	5859	"ENSG00000172053"	"MI0022737"	"MI0022737"	"hsa-mir-6890"	"3"
"MIR6890"	102465536	"ENSG00000284488"	"MI0022737"	"MI0022737"	"hsa-mir-6890"	"3"
"HLA-B"	3106	"ENSG00000234745"	"MI0022738"	"MI0022738"	"hsa-mir-6891"	"6"
"MIR6891"	102465537	"ENSG00000277402"	"MI0022738"	"MI0022738"	"hsa-mir-6891"	"6"
"ZYX"	7791	"ENSG00000159840"	"MI0022739"	"MI0022739"	"hsa-mir-6892"	"7"
"MIR6892"	102465538	"ENSG00000278449"	"MI0022739"	"MI0022739"	"hsa-mir-6892"	"7"
"TONSL"	4796	"ENSG00000160949"	"MI0022740"	"MI0022740"	"hsa-mir-6893"	"8"
"MIR6893"	102466271	"ENSG00000276598"	"MI0022740"	"MI0022740"	"hsa-mir-6893"	"8"
"KDM5C"	8242	"ENSG00000126012"	"MI0022741"	"MI0022741"	"hsa-mir-6894"	"X"
"MIR6894"	102466759	"ENSG00000277474"	"MI0022741"	"MI0022741"	"hsa-mir-6894"	"X"
"KDM5C"	8242	"ENSG00000126012"	"MI0022742"	"MI0022742"	"hsa-mir-6895"	"X"
"MIR6895"	102465539	"ENSG00000276575"	"MI0022742"	"MI0022742"	"hsa-mir-6895"	"X"
"TENM4"	26011	"ENSG00000149256"	"MI0005543"	"MI0005543"	"hsa-mir-708"	"11"
"MIR708"	100126333	"ENSG00000211997"	"MI0005543"	"MI0005543"	"hsa-mir-708"	"11"
"HNRNPK"	3190	"ENSG00000165119"	"MI0000263"	"MI0000263"	"hsa-mir-7-1"	"9"
"MIR7-1"	407043	"ENSG00000284179"	"MI0000263"	"MI0000263"	"hsa-mir-7-1"	"9"
"CFAP73"	387885	"ENSG00000186710"	"MI0022957"	"MI0022957"	"hsa-mir-7106"	"12"
"DDX54"	79039	"ENSG00000123064"	"MI0022957"	"MI0022957"	"hsa-mir-7106"	"12"
"MIR7106"	102466222	"ENSG00000276908"	"MI0022957"	"MI0022957"	"hsa-mir-7106"	"12"
"KDM2B"	84678	"ENSG00000089094"	"MI0022958"	"MI0022958"	"hsa-mir-7107"	"12"
"MIR7107"	102465665	"ENSG00000284402"	"MI0022958"	"MI0022958"	"hsa-mir-7107"	"12"
"LMNB2"	84823	"ENSG00000176619"	"MI0022959"	"MI0022959"	"hsa-mir-7108"	"19"
"MIR7108"	102466806	"ENSG00000283728"	"MI0022959"	"MI0022959"	"hsa-mir-7108"	"19"
"PISD"	23761	"ENSG00000241878"	"MI0022960"	"MI0022960"	"hsa-mir-7109"	"22"
"MIR7109"	102465666	"ENSG00000284082"	"MI0022960"	"MI0022960"	"hsa-mir-7109"	"22"
"COL7A1"	1294	"ENSG00000114270"	"MI0012488"	"MI0012488"	"hsa-mir-711"	"3"
"MIR711"	100313843	"ENSG00000284251"	"MI0012488"	"MI0012488"	"hsa-mir-711"	"3"
"PDIA5"	10954	"ENSG00000065485"	"MI0022961"	"MI0022961"	"hsa-mir-7110"	"3"
"MIR7110"	102465667	"ENSG00000284421"	"MI0022961"	"MI0022961"	"hsa-mir-7110"	"3"
"RPL10A"	4736	"ENSG00000198755"	"MI0022962"	"MI0022962"	"hsa-mir-7111"	"6"
"MIR7111"	102465668	"ENSG00000276712"	"MI0022962"	"MI0022962"	"hsa-mir-7111"	"6"
"BOP1"	23246	"ENSG00000261236"	"MI0022963"	"MI0022963"	"hsa-mir-7112"	"8"
"MIR7112"	102465906	"ENSG00000284054"	"MI0022963"	"MI0022963"	"hsa-mir-7112"	"8"
"NDUFS8"	4728	"ENSG00000110717"	"MI0022964"	"MI0022964"	"hsa-mir-7113"	"11"
"MIR7113"	102465669	"ENSG00000284293"	"MI0022964"	"MI0022964"	"hsa-mir-7113"	"11"
"NSMF"	26012	"ENSG00000165802"	"MI0022965"	"MI0022965"	"hsa-mir-7114"	"9"
"MIR7114"	102466223	"ENSG00000284317"	"MI0022965"	"MI0022965"	"hsa-mir-7114"	"9"
"DENND1A"	57706	"ENSG00000119522"	"MI0023610"	"MI0023610"	"hsa-mir-7150"	"9"
"MIR7150"	102465688	"ENSG00000274932"	"MI0023610"	"MI0023610"	"hsa-mir-7150"	"9"
"CTNNA3"	29119	"ENSG00000183230"	"MI0023611"	"MI0023611"	"hsa-mir-7151"	"10"
"MIR7151"	102466814	"ENSG00000276866"	"MI0023611"	"MI0023611"	"hsa-mir-7151"	"10"
"CDH23"	64072	"ENSG00000107736"	"MI0023612"	"MI0023612"	"hsa-mir-7152"	"10"
"MIR7152"	102465689	"ENSG00000274824"	"MI0023612"	"MI0023612"	"hsa-mir-7152"	"10"
"MIR7153"	102465690	"ENSG00000283492"	"MI0023613"	"MI0023613"	"hsa-mir-7153"	"18"
"MIR7154"	102465691	"ENSG00000276639"	"MI0023614"	"MI0023614"	"hsa-mir-7154"	"11"
"CCDC88B"	283234	"ENSG00000168071"	"MI0023615"	"MI0023615"	"hsa-mir-7155"	"11"
"MIR7155"	102466815	"ENSG00000278359"	"MI0023615"	"MI0023615"	"hsa-mir-7155"	"11"
"ST6GALNAC5"	81849	"ENSG00000117069"	"MI0023616"	"MI0023616"	"hsa-mir-7156"	"1"
"MIR7156"	102466995	"ENSG00000276081"	"MI0023616"	"MI0023616"	"hsa-mir-7156"	"1"
"LRP1B"	53353	"ENSG00000168702"	"MI0023617"	"MI0023617"	"hsa-mir-7157"	"2"
"MIR7157"	102465692	"ENSG00000283506"	"MI0023617"	"MI0023617"	"hsa-mir-7157"	"2"
"SILC1"	NA	"ENSG00000232044"	"MI0023618"	"MI0023618"	"hsa-mir-7158"	"2"
"MIR7158"	102465693	"ENSG00000276733"	"MI0023618"	"MI0023618"	"hsa-mir-7158"	"2"
""	NA	"ENSG00000233183"	"MI0023620"	"MI0023620"	"hsa-mir-7159"	"6"
"MIR7159"	102466816	"ENSG00000276824"	"MI0023620"	"MI0023620"	"hsa-mir-7159"	"6"
"MYOM2"	9172	"ENSG00000036448"	"MI0023621"	"MI0023621"	"hsa-mir-7160"	"8"
"MIR7160"	102465695	"ENSG00000273593"	"MI0023621"	"MI0023621"	"hsa-mir-7160"	"8"
"TMEM181"	57583	"ENSG00000146433"	"MI0023619"	"MI0023619"	"hsa-mir-7161"	"6"
"TATDN2P2"	NA	"ENSG00000218226"	"MI0023619"	"MI0023619"	"hsa-mir-7161"	"6"
"MIR7161"	102465694	"ENSG00000278571"	"MI0023619"	"MI0023619"	"hsa-mir-7161"	"6"
"MTPAP"	55149	"ENSG00000107951"	"MI0023623"	"MI0023623"	"hsa-mir-7162"	"10"
"GOLGA2P6"	NA	"ENSG00000241621"	"MI0023623"	"MI0023623"	"hsa-mir-7162"	"10"
"MIR7162"	102466227	"ENSG00000284277"	"MI0023623"	"MI0023623"	"hsa-mir-7162"	"10"
"MIR718"	100313781	"ENSG00000284286"	"MI0012489"	"MI0012489"	"hsa-mir-718"	"X"
"MIR7-2"	407044	"ENSG00000207703"	"MI0000264"	"MI0000264"	"hsa-mir-7-2"	"15"
"MIR7-3HG"	284424	"ENSG00000176840"	"MI0000265"	"MI0000265"	"hsa-mir-7-3"	"19"
"MIR7-3"	407045	"ENSG00000207630"	"MI0000265"	"MI0000265"	"hsa-mir-7-3"	"19"
"MAP2K4"	6416	"ENSG00000065559"	"MI0005559"	"MI0005559"	"hsa-mir-744"	"17"
"MIR744"	100126313	"ENSG00000266297"	"MI0005559"	"MI0005559"	"hsa-mir-744"	"17"
"MIR7515HG"	102800315	"ENSG00000236172"	"MI0024354"	"MI0024354"	"hsa-mir-7515"	"2"
""	NA	"ENSG00000286851"	"MI0024354"	"MI0024354"	"hsa-mir-7515"	"2"
"MIR7515"	102466235	"ENSG00000283394"	"MI0024354"	"MI0024354"	"hsa-mir-7515"	"2"
"MEG8"	NA	"ENSG00000225746"	"MI0003757"	"MI0003757"	"hsa-mir-758"	"14"
"MIR758"	768212	"ENSG00000211582"	"MI0003757"	"MI0003757"	"hsa-mir-758"	"14"
"MIR759"	100313778	"ENSG00000211579"	"MI0004065"	"MI0004065"	"hsa-mir-759"	"13"
"BCAR3"	8412	"ENSG00000137936"	"MI0005567"	"MI0005567"	"hsa-mir-760"	"1"
"BCAR3"	723788	"ENSG00000137936"	"MI0005567"	"MI0005567"	"hsa-mir-760"	"1"
"MIR760"	100126348	"ENSG00000211575"	"MI0005567"	"MI0005567"	"hsa-mir-760"	"1"
"NRDC"	4898	"ENSG00000078618"	"MI0003941"	"MI0003941"	"hsa-mir-761"	"1"
"MIR761"	100313892	"ENSG00000283899"	"MI0003941"	"MI0003941"	"hsa-mir-761"	"1"
"BCL7C"	9274	"ENSG00000099385"	"MI0003892"	"MI0003892"	"hsa-mir-762"	"16"
"MIR762HG"	101928736	"ENSG00000260083"	"MI0003892"	"MI0003892"	"hsa-mir-762"	"16"
""	NA	"ENSG00000262721"	"MI0003892"	"MI0003892"	"hsa-mir-762"	"16"
"MIR762"	100313837	"ENSG00000211591"	"MI0003892"	"MI0003892"	"hsa-mir-762"	"16"
"HTR2C"	3358	"ENSG00000147246"	"MI0003944"	"MI0003944"	"hsa-mir-764"	"X"
"MIR764"	100313838	"ENSG00000212100"	"MI0003944"	"MI0003944"	"hsa-mir-764"	"X"
"ARHGEF11"	9826	"ENSG00000132694"	"MI0005116"	"MI0005116"	"hsa-mir-765"	"1"
"MIR765"	768220	"ENSG00000211581"	"MI0005116"	"MI0005116"	"hsa-mir-765"	"1"
"SEPTIN6"	23157	"ENSG00000125354"	"MI0003836"	"MI0003836"	"hsa-mir-766"	"X"
"MIR766"	768218	"ENSG00000211578"	"MI0003836"	"MI0003836"	"hsa-mir-766"	"X"
"GABRA3"	2556	"ENSG00000011677"	"MI0003763"	"MI0003763"	"hsa-mir-767"	"X"
"MIR767"	768215	"ENSG00000211583"	"MI0003763"	"MI0003763"	"hsa-mir-767"	"X"
"CCDC61"	729440	"ENSG00000104983"	"MI0003834"	"MI0003834"	"hsa-mir-769"	"19"
"MIR769"	768217	"ENSG00000211580"	"MI0003834"	"MI0003834"	"hsa-mir-769"	"19"
"MEG3"	55384	"ENSG00000214548"	"MI0005118"	"MI0005118"	"hsa-mir-770"	"14"
""	NA	"ENSG00000258663"	"MI0005118"	"MI0005118"	"hsa-mir-770"	"14"
""	NA	"ENSG00000258399"	"MI0005118"	"MI0005118"	"hsa-mir-770"	"14"
"MIR770"	768222	"ENSG00000211574"	"MI0005118"	"MI0005118"	"hsa-mir-770"	"14"
""	NA	"ENSG00000227531"	"MI0025238"	"MI0025238"	"hsa-mir-7702"	"9"
"MIR7702"	102465800	"ENSG00000274263"	"MI0025238"	"MI0025238"	"hsa-mir-7702"	"9"
"PSME2"	5721	"ENSG00000100911"	"MI0025239"	"MI0025239"	"hsa-mir-7703"	"14"
"MIR7703"	102465801	"ENSG00000283856"	"MI0025239"	"MI0025239"	"hsa-mir-7703"	"14"
"HAGLR"	401022	"ENSG00000224189"	"MI0025240"	"MI0025240"	"hsa-mir-7704"	"2"
"HOXD1"	3231	"ENSG00000128645"	"MI0025240"	"MI0025240"	"hsa-mir-7704"	"2"
"MIR7704"	102465802	"ENSG00000283880"	"MI0025240"	"MI0025240"	"hsa-mir-7704"	"2"
"PABPC1"	26986	"ENSG00000070756"	"MI0025241"	"MI0025241"	"hsa-mir-7705"	"8"
"MIR7705"	102466854	"ENSG00000284570"	"MI0025241"	"MI0025241"	"hsa-mir-7705"	"8"
"AKAP13"	11214	"ENSG00000170776"	"MI0025242"	"MI0025242"	"hsa-mir-7706"	"15"
"MIR7706"	102465803	"ENSG00000284160"	"MI0025242"	"MI0025242"	"hsa-mir-7706"	"15"
"RGS6"	9628	"ENSG00000182732"	"MI0025510"	"MI0025510"	"hsa-mir-7843"	"14"
""	NA	"ENSG00000286333"	"MI0025510"	"MI0025510"	"hsa-mir-7843"	"14"
"MIR7843"	102465832	"ENSG00000273830"	"MI0025510"	"MI0025510"	"hsa-mir-7843"	"14"
"TMCC3"	57458	"ENSG00000057704"	"MI0025514"	"MI0025514"	"hsa-mir-7844"	"12"
"MIR7844"	102465834	"ENSG00000283818"	"MI0025514"	"MI0025514"	"hsa-mir-7844"	"12"
"KLF7"	8609	"ENSG00000118263"	"MI0025515"	"MI0025515"	"hsa-mir-7845"	"2"
"MYOSLID"	105373853	"ENSG00000229647"	"MI0025515"	"MI0025515"	"hsa-mir-7845"	"2"
"MIR7845"	102465835	"ENSG00000277590"	"MI0025515"	"MI0025515"	"hsa-mir-7845"	"2"
"MIR7846"	102465836	"ENSG00000283789"	"MI0025516"	"MI0025516"	"hsa-mir-7846"	"1"
"LSP1"	4046	"ENSG00000130592"	"MI0025517"	"MI0025517"	"hsa-mir-7847"	"11"
"MIR7847"	102465993	"ENSG00000284594"	"MI0025517"	"MI0025517"	"hsa-mir-7847"	"11"
"TG"	7038	"ENSG00000042832"	"MI0025518"	"MI0025518"	"hsa-mir-7848"	"8"
"SLA"	6503	"ENSG00000155926"	"MI0025518"	"MI0025518"	"hsa-mir-7848"	"8"
"MIR7848"	102466865	"ENSG00000276961"	"MI0025518"	"MI0025518"	"hsa-mir-7848"	"8"
"SLC10A7"	84068	"ENSG00000120519"	"MI0025519"	"MI0025519"	"hsa-mir-7849"	"4"
"MIR7849"	102465837	"ENSG00000278438"	"MI0025519"	"MI0025519"	"hsa-mir-7849"	"4"
"GNG7"	2788	"ENSG00000176533"	"MI0025520"	"MI0025520"	"hsa-mir-7850"	"19"
"MIR7850"	102465838	"ENSG00000277904"	"MI0025520"	"MI0025520"	"hsa-mir-7850"	"19"
"PPHLN1"	51535	"ENSG00000134283"	"MI0025521"	"MI0025521"	"hsa-mir-7851"	"12"
"ZCRB1"	85437	"ENSG00000139168"	"MI0025521"	"MI0025521"	"hsa-mir-7851"	"12"
"MIR7851"	102467003	"ENSG00000278520"	"MI0025521"	"MI0025521"	"hsa-mir-7851"	"12"
"VAV3"	10451	"ENSG00000134215"	"MI0025522"	"MI0025522"	"hsa-mir-7852"	"1"
"MIR7852"	102465839	"ENSG00000275455"	"MI0025522"	"MI0025522"	"hsa-mir-7852"	"1"
"F13A1"	2162	"ENSG00000124491"	"MI0025523"	"MI0025523"	"hsa-mir-7853"	"6"
"MIR7853"	102466866	"ENSG00000263572"	"MI0025523"	"MI0025523"	"hsa-mir-7853"	"6"
"CMIP"	80790	"ENSG00000153815"	"MI0025524"	"MI0025524"	"hsa-mir-7854"	"16"
"MIR7854"	102465840	"ENSG00000277255"	"MI0025524"	"MI0025524"	"hsa-mir-7854"	"16"
"SPTB"	6710	"ENSG00000070182"	"MI0025525"	"MI0025525"	"hsa-mir-7855"	"14"
"MIR7855"	102465841	"ENSG00000284269"	"MI0025525"	"MI0025525"	"hsa-mir-7855"	"14"
"ODF2L"	57489	"ENSG00000122417"	"MI0025526"	"MI0025526"	"hsa-mir-7856"	"1"
"MIR7856"	102465842	"ENSG00000278281"	"MI0025526"	"MI0025526"	"hsa-mir-7856"	"1"
"CYP19A1"	1588	"ENSG00000137869"	"MI0025748"	"MI0025748"	"hsa-mir-7973-1"	"15"
"MIR7973-2"	102465855	"ENSG00000283614"	"MI0025748"	"MI0025748"	"hsa-mir-7973-1"	"15"
"MIR7973-1"	102466250	"ENSG00000278098"	"MI0025748"	"MI0025748"	"hsa-mir-7973-1"	"15"
"CYP19A1"	1588	"ENSG00000137869"	"MI0025749"	"MI0025749"	"hsa-mir-7973-2"	"15"
"MIR7973-2"	102465855	"ENSG00000283614"	"MI0025749"	"MI0025749"	"hsa-mir-7973-2"	"15"
""	NA	"ENSG00000267477"	"MI0025750"	"MI0025750"	"hsa-mir-7974"	"19"
"ZNF653"	115950	"ENSG00000161914"	"MI0025750"	"MI0025750"	"hsa-mir-7974"	"19"
"MIR7974"	102465856	"ENSG00000274713"	"MI0025750"	"MI0025750"	"hsa-mir-7974"	"19"
"MIR7975"	102466872	"ENSG00000275863"	"MI0025751"	"MI0025751"	"hsa-mir-7975"	"19"
"TPRA1"	131601	"ENSG00000163870"	"MI0025752"	"MI0025752"	"hsa-mir-7976"	"3"
"MIR7976"	102465857	"ENSG00000276083"	"MI0025752"	"MI0025752"	"hsa-mir-7976"	"3"
"LINC01208"	NA	"ENSG00000223715"	"MI0025753"	"MI0025753"	"hsa-mir-7977"	"3"
"MIR7977"	102465858	"ENSG00000283333"	"MI0025753"	"MI0025753"	"hsa-mir-7977"	"3"
"KCNIP4"	80333	"ENSG00000185774"	"MI0025754"	"MI0025754"	"hsa-mir-7978"	"4"
"MIR7978"	102465859	"ENSG00000283281"	"MI0025754"	"MI0025754"	"hsa-mir-7978"	"4"
"RUNX1"	861	"ENSG00000159216"	"MI0003906"	"MI0003906"	"hsa-mir-802"	"21"
"RUNX1"	100506403	"ENSG00000159216"	"MI0003906"	"MI0003906"	"hsa-mir-802"	"21"
""	NA	"ENSG00000230794"	"MI0003906"	"MI0003906"	"hsa-mir-802"	"21"
"MIR802"	768219	"ENSG00000211590"	"MI0003906"	"MI0003906"	"hsa-mir-802"	"21"
"MIR8052"	102466873	"ENSG00000274999"	"MI0025888"	"MI0025888"	"hsa-mir-8052"	"11"
"CORIN"	10699	"ENSG00000145244"	"MI0025889"	"MI0025889"	"hsa-mir-8053"	"4"
"MIR8053"	102467004	"ENSG00000277388"	"MI0025889"	"MI0025889"	"hsa-mir-8053"	"4"
"MIR8054"	102465860	"ENSG00000275868"	"MI0025890"	"MI0025890"	"hsa-mir-8054"	"11"
"MCPH1"	79648	"ENSG00000147316"	"MI0025891"	"MI0025891"	"hsa-mir-8055"	"8"
"MCPH1-AS1"	NA	"ENSG00000249898"	"MI0025891"	"MI0025891"	"hsa-mir-8055"	"8"
"MIR8055"	102465861	"ENSG00000276580"	"MI0025891"	"MI0025891"	"hsa-mir-8055"	"8"
"MIR8056"	102465862	"ENSG00000274994"	"MI0025892"	"MI0025892"	"hsa-mir-8056"	"5"
"KCTD1"	284252	"ENSG00000134504"	"MI0025893"	"MI0025893"	"hsa-mir-8057"	"18"
"MIR8057"	102466874	"ENSG00000276221"	"MI0025893"	"MI0025893"	"hsa-mir-8057"	"18"
"CDH13"	1012	"ENSG00000140945"	"MI0025894"	"MI0025894"	"hsa-mir-8058"	"16"
"MIR8058"	102465863	"ENSG00000277387"	"MI0025894"	"MI0025894"	"hsa-mir-8058"	"16"
"MIR8059"	102466918	"ENSG00000278672"	"MI0025895"	"MI0025895"	"hsa-mir-8059"	"17"
"MIR8060"	102465864	"ENSG00000278103"	"MI0025896"	"MI0025896"	"hsa-mir-8060"	"3"
"LILRB4"	11006	"ENSG00000186818"	"MI0025897"	"MI0025897"	"hsa-mir-8061"	"19"
"MIR8061"	102466251	"ENSG00000277636"	"MI0025897"	"MI0025897"	"hsa-mir-8061"	"19"
"MIR8062"	102465865	"ENSG00000278159"	"MI0025898"	"MI0025898"	"hsa-mir-8062"	"20"
"MEIS2"	4212	"ENSG00000134138"	"MI0025899"	"MI0025899"	"hsa-mir-8063"	"15"
"MIR8063"	102466875	"ENSG00000277202"	"MI0025899"	"MI0025899"	"hsa-mir-8063"	"15"
"STIMATE-MUSTN1"	100526772	"ENSG00000248592"	"MI0025900"	"MI0025900"	"hsa-mir-8064"	"3"
"STIMATE"	375346	"ENSG00000213533"	"MI0025900"	"MI0025900"	"hsa-mir-8064"	"3"
"MIR8064"	102465866	"ENSG00000275789"	"MI0025900"	"MI0025900"	"hsa-mir-8064"	"3"
"RBFOX1"	54715	"ENSG00000078328"	"MI0025901"	"MI0025901"	"hsa-mir-8065"	"16"
"MIR8065"	102465867	"ENSG00000273648"	"MI0025901"	"MI0025901"	"hsa-mir-8065"	"16"
"PPP3CA"	5530	"ENSG00000138814"	"MI0025902"	"MI0025902"	"hsa-mir-8066"	"4"
"MIR8066"	102465868	"ENSG00000273882"	"MI0025902"	"MI0025902"	"hsa-mir-8066"	"4"
"MIR8067"	102465869	"ENSG00000277919"	"MI0025903"	"MI0025903"	"hsa-mir-8067"	"15"
"METTL15"	196074	"ENSG00000169519"	"MI0025904"	"MI0025904"	"hsa-mir-8068"	"11"
"MIR8068"	102466876	"ENSG00000273912"	"MI0025904"	"MI0025904"	"hsa-mir-8068"	"11"
""	NA	"ENSG00000278955"	"MI0025905"	"MI0025905"	"hsa-mir-8069-1"	"21"
"MIR8069-1"	102466252	"ENSG00000284550"	"MI0025905"	"MI0025905"	"hsa-mir-8069-1"	"21"
"MIR8069-2"	103504736	"ENSG00000278618"	"MI0031519"	"MI0031519"	"hsa-mir-8069-2"	"21"
""	NA	"ENSG00000286959"	"MI0025906"	"MI0025906"	"hsa-mir-8070"	"11"
"MIR8070"	102465870	"ENSG00000278529"	"MI0025906"	"MI0025906"	"hsa-mir-8070"	"11"
"IGHG4"	NA	"ENSG00000211892"	"MI0025907"	"MI0025907"	"hsa-mir-8071-1"	"14"
"MIR8071-1"	102465871	"ENSG00000274172"	"MI0025907"	"MI0025907"	"hsa-mir-8071-1"	"14"
"IGHG2"	NA	"ENSG00000211893"	"MI0026417"	"MI0026417"	"hsa-mir-8071-2"	"14"
"MIR8071-2"	102466889	"ENSG00000277030"	"MI0026417"	"MI0026417"	"hsa-mir-8071-2"	"14"
"SBNO1"	55206	"ENSG00000139697"	"MI0025908"	"MI0025908"	"hsa-mir-8072"	"12"
"SBNO1-AS1"	NA	"ENSG00000256092"	"MI0025908"	"MI0025908"	"hsa-mir-8072"	"12"
"MIR8072"	102466877	"ENSG00000284425"	"MI0025908"	"MI0025908"	"hsa-mir-8072"	"12"
"COL4A2"	1284	"ENSG00000134871"	"MI0025909"	"MI0025909"	"hsa-mir-8073"	"13"
"MIR8073"	102465872	"ENSG00000276765"	"MI0025909"	"MI0025909"	"hsa-mir-8073"	"13"
"MIR8074"	102465873	"ENSG00000278617"	"MI0025910"	"MI0025910"	"hsa-mir-8074"	"19"
"CUL4A"	8451	"ENSG00000139842"	"MI0025911"	"MI0025911"	"hsa-mir-8075"	"13"
"MIR8075"	102465874	"ENSG00000277942"	"MI0025911"	"MI0025911"	"hsa-mir-8075"	"13"
"CFAP44"	55779	"ENSG00000206530"	"MI0025912"	"MI0025912"	"hsa-mir-8076"	"3"
""	NA	"ENSG00000285943"	"MI0025912"	"MI0025912"	"hsa-mir-8076"	"3"
"CFAP44-AS1"	100874029	"ENSG00000243849"	"MI0025912"	"MI0025912"	"hsa-mir-8076"	"3"
"MIR8076"	102466253	"ENSG00000275670"	"MI0025912"	"MI0025912"	"hsa-mir-8076"	"3"
"MEGF8"	1954	"ENSG00000105429"	"MI0025913"	"MI0025913"	"hsa-mir-8077"	"19"
"MIR8077"	102465875	"ENSG00000277533"	"MI0025913"	"MI0025913"	"hsa-mir-8077"	"19"
"ROCK1P1"	727758	"ENSG00000263006"	"MI0025914"	"MI0025914"	"hsa-mir-8078"	"18"
"MIR8078"	102466878	"ENSG00000277521"	"MI0025914"	"MI0025914"	"hsa-mir-8078"	"18"
"SMIM2-AS1"	NA	"ENSG00000227258"	"MI0025915"	"MI0025915"	"hsa-mir-8079"	"13"
""	NA	"ENSG00000276854"	"MI0025915"	"MI0025915"	"hsa-mir-8079"	"13"
"MIR8079"	102465876	"ENSG00000276319"	"MI0025915"	"MI0025915"	"hsa-mir-8079"	"13"
"CTNNA2"	1496	"ENSG00000066032"	"MI0025916"	"MI0025916"	"hsa-mir-8080"	"2"
"MIR8080"	102465877	"ENSG00000276917"	"MI0025916"	"MI0025916"	"hsa-mir-8080"	"2"
"LINC01505"	100996590	"ENSG00000234323"	"MI0025917"	"MI0025917"	"hsa-mir-8081"	"9"
"MIR8081"	102465995	"ENSG00000277889"	"MI0025917"	"MI0025917"	"hsa-mir-8081"	"9"
"ANK2"	287	"ENSG00000145362"	"MI0025918"	"MI0025918"	"hsa-mir-8082"	"4"
"MIR8082"	102465878	"ENSG00000275810"	"MI0025918"	"MI0025918"	"hsa-mir-8082"	"4"
"NPR1"	4881	"ENSG00000169418"	"MI0025919"	"MI0025919"	"hsa-mir-8083"	"1"
"MIR8083"	102466879	"ENSG00000274940"	"MI0025919"	"MI0025919"	"hsa-mir-8083"	"1"
"MIR8084"	102467005	"ENSG00000277063"	"MI0025920"	"MI0025920"	"hsa-mir-8084"	"8"
"BCL3"	602	"ENSG00000069399"	"MI0025921"	"MI0025921"	"hsa-mir-8085"	"19"
"MIR8085"	102465879	"ENSG00000284258"	"MI0025921"	"MI0025921"	"hsa-mir-8085"	"19"
"MPP7"	143098	"ENSG00000150054"	"MI0025922"	"MI0025922"	"hsa-mir-8086"	"10"
"MIR8086"	102465880	"ENSG00000275036"	"MI0025922"	"MI0025922"	"hsa-mir-8086"	"10"
"BDNF-AS"	497258	"ENSG00000245573"	"MI0025923"	"MI0025923"	"hsa-mir-8087"	"11"
"MIR8087"	102465881	"ENSG00000278483"	"MI0025923"	"MI0025923"	"hsa-mir-8087"	"11"
"MIR8088"	102466880	"ENSG00000275335"	"MI0025924"	"MI0025924"	"hsa-mir-8088"	"X"
"BTNL9"	153579	"ENSG00000165810"	"MI0025925"	"MI0025925"	"hsa-mir-8089"	"5"
"MIR8089"	102465882	"ENSG00000277912"	"MI0025925"	"MI0025925"	"hsa-mir-8089"	"5"
"NRXN1"	9378	"ENSG00000179915"	"MI0027288"	"MI0027288"	"hsa-mir-8485"	"2"
"MIR8485"	103504737	"ENSG00000216191"	"MI0027288"	"MI0027288"	"hsa-mir-8485"	"2"
